job_id,actor_id,event,language,time_spent,org,ds
3126,1034,transfer,Arabic,12,A,11/24/2020
3127,1022,skip,French,17,A,11/1/2020
3128,1013,transfer,French,104,A,11/11/2020
3129,1018,decision,Arabic,80,D,11/8/2020
3130,1026,transfer,Italian,108,B,11/9/2020
3131,1029,transfer,Hindi,57,A,11/1/2020
3132,1011,transfer,French,116,D,11/18/2020
3133,1039,transfer,Hindi,68,D,11/6/2020
3134,1035,transfer,Hindi,62,D,11/17/2020
3135,1044,skip,English,46,B,11/23/2020
3136,1023,transfer,Persian,78,D,11/5/2020
3137,1008,decision,English,25,D,11/26/2020
3138,1024,transfer,Italian,77,B,11/12/2020
3139,1006,skip,English,99,C,11/24/2020
3140,1030,transfer,Persian,80,C,11/4/2020
3141,1002,transfer,Arabic,39,C,11/7/2020
3142,1013,skip,Hindi,86,B,11/1/2020
3143,1035,transfer,Arabic,40,C,11/8/2020
3144,1028,transfer,Arabic,23,B,11/6/2020
3145,1035,transfer,French,117,C,11/18/2020
3146,1007,transfer,French,103,B,11/11/2020
3147,1036,transfer,English,15,B,11/11/2020
3148,1001,decision,Italian,64,C,11/1/2020
3149,1003,skip,French,104,D,11/15/2020
3150,1042,decision,Persian,107,B,11/7/2020
3151,1024,skip,Italian,44,A,11/2/2020
3152,1020,transfer,French,117,A,11/23/2020
3153,1009,decision,Hindi,52,A,11/22/2020
3154,1026,decision,French,19,A,11/27/2020
3155,1048,decision,French,53,C,11/20/2020
3156,1022,skip,Persian,22,B,11/14/2020
3157,1046,decision,French,48,C,11/23/2020
3158,1028,transfer,Hindi,27,B,11/11/2020
3159,1010,transfer,Arabic,96,A,11/19/2020
3160,1048,skip,Persian,87,A,11/11/2020
3161,1001,transfer,English,14,B,11/8/2020
3162,1012,decision,Persian,66,C,11/21/2020
3163,1036,decision,Arabic,98,B,11/5/2020
3164,1046,decision,English,16,A,11/21/2020
3165,1012,decision,Hindi,114,A,11/20/2020
3166,1019,decision,Italian,34,D,11/14/2020
3167,1031,skip,Arabic,73,C,11/1/2020
3168,1017,skip,French,65,C,11/25/2020
3169,1043,decision,Arabic,83,A,11/6/2020
3170,1015,skip,English,94,D,11/28/2020
3171,1041,transfer,English,56,C,11/27/2020
3172,1033,decision,French,86,C,11/22/2020
3173,1013,transfer,Persian,34,D,11/28/2020
3174,1006,transfer,English,64,B,11/26/2020
3175,1036,decision,Persian,116,A,11/13/2020
3176,1020,skip,Arabic,86,B,11/23/2020
3177,1024,skip,Persian,62,A,11/11/2020
3178,1015,decision,French,63,C,11/18/2020
3179,1019,skip,Italian,53,D,11/8/2020
3180,1037,decision,English,22,A,11/18/2020
3181,1026,decision,Arabic,99,C,11/26/2020
3182,1022,decision,Persian,28,A,11/11/2020
3183,1013,skip,Italian,65,B,11/29/2020
3184,1035,transfer,Persian,95,C,11/6/2020
3185,1041,skip,Persian,113,B,11/7/2020
3186,1006,decision,Persian,56,B,11/22/2020
3187,1021,transfer,Persian,58,C,11/22/2020
3188,1001,transfer,Persian,50,D,11/9/2020
3189,1008,transfer,Arabic,77,A,11/19/2020
3190,1028,decision,Hindi,113,C,11/25/2020
3191,1018,transfer,Hindi,18,B,11/17/2020
3192,1017,skip,Arabic,39,D,11/13/2020
3193,1021,transfer,English,58,D,11/6/2020
3194,1035,skip,Hindi,30,B,11/4/2020
3195,1023,transfer,Italian,19,D,11/23/2020
3196,1026,transfer,English,100,D,11/29/2020
3197,1039,skip,Italian,64,B,11/13/2020
3198,1012,skip,Hindi,81,B,11/24/2020
3199,1018,decision,French,21,B,11/3/2020
3200,1037,decision,Hindi,86,A,11/12/2020
3201,1050,decision,English,77,A,11/10/2020
3202,1005,decision,Arabic,91,A,11/28/2020
3203,1015,transfer,Hindi,90,D,11/27/2020
3204,1048,skip,Hindi,44,D,11/8/2020
3205,1024,skip,Persian,33,C,11/12/2020
3206,1005,transfer,English,47,D,11/18/2020
3207,1001,skip,Arabic,100,B,11/11/2020
3208,1039,transfer,Italian,50,A,11/4/2020
3209,1024,decision,Hindi,67,C,11/22/2020
3210,1011,decision,Hindi,68,D,11/27/2020
3211,1039,decision,English,82,B,11/26/2020
3212,1021,transfer,Persian,38,A,11/14/2020
3213,1009,skip,Arabic,101,A,11/27/2020
3214,1017,transfer,Hindi,23,A,11/20/2020
3215,1041,decision,Persian,47,D,11/9/2020
3216,1048,decision,Arabic,57,A,11/5/2020
3217,1009,skip,French,16,D,11/13/2020
3218,1040,decision,Italian,34,B,11/27/2020
3219,1009,decision,Italian,18,D,11/14/2020
3220,1021,transfer,French,94,A,11/21/2020
3221,1004,decision,Italian,37,A,11/24/2020
3222,1002,decision,Hindi,38,C,11/18/2020
3223,1007,decision,French,44,A,11/12/2020
3224,1003,decision,English,100,D,11/27/2020
3225,1010,decision,Arabic,76,A,11/28/2020
3226,1012,skip,Italian,107,D,11/22/2020
3227,1038,decision,Persian,35,A,11/10/2020
3228,1010,transfer,Hindi,103,C,11/3/2020
3229,1020,transfer,Persian,105,A,11/19/2020
3230,1005,skip,Hindi,101,D,11/21/2020
3231,1016,skip,Arabic,64,A,11/13/2020
3232,1032,decision,French,13,B,11/6/2020
3233,1005,skip,English,40,C,11/7/2020
3234,1043,transfer,Italian,103,B,11/18/2020
3235,1007,transfer,Arabic,104,D,11/30/2020
3236,1026,decision,Arabic,68,D,11/9/2020
3237,1027,skip,English,115,D,11/7/2020
3238,1014,decision,English,106,B,11/23/2020
3239,1017,transfer,Persian,54,A,11/10/2020
3240,1043,transfer,Persian,34,A,11/24/2020
3241,1006,decision,Italian,118,B,11/14/2020
3242,1019,transfer,Arabic,34,C,11/13/2020
3243,1013,decision,French,81,D,11/25/2020
3244,1007,skip,Persian,57,D,11/24/2020
3245,1032,decision,French,29,D,11/30/2020
3246,1031,transfer,Italian,61,A,11/10/2020
3247,1031,transfer,French,81,C,11/10/2020
3248,1036,transfer,French,100,B,11/26/2020
3249,1029,decision,Hindi,104,A,11/27/2020
3250,1041,transfer,Persian,86,B,11/23/2020
3251,1024,skip,French,40,D,11/9/2020
3252,1022,transfer,English,53,A,11/3/2020
3253,1041,transfer,Persian,56,A,11/17/2020
3254,1021,transfer,Persian,73,B,11/9/2020
3255,1038,transfer,French,86,B,11/2/2020
3256,1031,decision,Persian,52,C,11/6/2020
3257,1036,skip,Hindi,81,A,11/24/2020
3258,1009,transfer,Persian,13,D,11/25/2020
3259,1025,decision,Italian,46,A,11/3/2020
3260,1024,decision,Persian,81,A,11/22/2020
3261,1027,transfer,Italian,23,A,11/17/2020
3262,1017,skip,Hindi,118,B,11/22/2020
3263,1026,transfer,Persian,107,B,11/1/2020
3264,1030,skip,Persian,113,C,11/12/2020
3265,1040,transfer,Hindi,49,A,11/12/2020
3266,1045,transfer,Persian,20,A,11/7/2020
3267,1030,transfer,English,97,B,11/5/2020
3268,1022,decision,Italian,103,C,11/1/2020
3269,1006,decision,French,13,D,11/4/2020
3270,1045,skip,English,65,B,11/28/2020
3271,1025,transfer,Arabic,114,B,11/6/2020
3272,1047,decision,French,16,B,11/17/2020
3273,1041,transfer,English,102,D,11/27/2020
3274,1003,skip,Hindi,78,B,11/8/2020
3275,1019,skip,French,83,A,11/30/2020
3276,1006,decision,Persian,75,C,11/23/2020
3277,1038,transfer,Hindi,85,A,11/13/2020
3278,1015,transfer,Italian,50,D,11/2/2020
3279,1026,decision,Arabic,85,C,11/30/2020
3280,1038,skip,Arabic,17,D,11/9/2020
3281,1040,skip,Italian,62,C,11/23/2020
3282,1030,skip,French,65,C,11/1/2020
3283,1048,decision,Arabic,94,A,11/21/2020
3284,1039,skip,Persian,92,B,11/1/2020
3285,1002,transfer,Hindi,82,C,11/24/2020
3286,1036,decision,Arabic,76,B,11/2/2020
3287,1024,skip,Arabic,49,A,11/26/2020
3288,1048,decision,French,82,B,11/14/2020
3289,1004,skip,French,101,C,11/24/2020
3290,1036,decision,Hindi,14,B,11/24/2020
3291,1011,transfer,English,41,B,11/10/2020
3292,1026,transfer,English,107,D,11/9/2020
3293,1028,decision,English,94,C,11/16/2020
3294,1022,decision,Italian,73,B,11/8/2020
3295,1041,skip,Arabic,88,B,11/14/2020
3296,1001,transfer,English,57,B,11/27/2020
3297,1046,transfer,French,106,A,11/18/2020
3298,1004,decision,Italian,16,A,11/26/2020
3299,1005,transfer,Arabic,24,B,11/16/2020
3300,1049,transfer,Arabic,73,A,11/26/2020
3301,1010,skip,French,86,C,11/3/2020
3302,1001,transfer,Hindi,116,A,11/23/2020
3303,1031,decision,Arabic,46,A,11/24/2020
3304,1032,decision,French,105,B,11/29/2020
3305,1022,skip,French,79,B,11/9/2020
3306,1023,skip,Italian,40,C,11/4/2020
3307,1050,skip,English,81,D,11/24/2020
3308,1034,skip,English,69,D,11/26/2020
3309,1014,decision,Persian,70,D,11/21/2020
3310,1003,decision,French,66,A,11/27/2020
3311,1028,decision,Hindi,63,C,11/12/2020
3312,1033,skip,Italian,76,A,11/3/2020
3313,1034,transfer,French,24,D,11/5/2020
3314,1028,decision,Hindi,58,A,11/19/2020
3315,1042,transfer,Arabic,85,C,11/27/2020
3316,1039,transfer,French,116,C,11/15/2020
3317,1018,decision,Hindi,41,D,11/25/2020
3318,1001,skip,Italian,89,C,11/22/2020
3319,1023,decision,English,61,D,11/27/2020
3320,1011,skip,English,54,D,11/29/2020
3321,1011,decision,French,47,A,11/1/2020
3322,1042,skip,Hindi,73,C,11/12/2020
3323,1020,decision,Hindi,94,D,11/9/2020
3324,1013,skip,Arabic,82,D,11/22/2020
3325,1009,skip,English,90,A,11/21/2020
3326,1020,skip,Italian,52,B,11/25/2020
3327,1026,transfer,Persian,36,D,11/22/2020
3328,1030,transfer,Arabic,41,C,11/2/2020
3329,1030,skip,French,62,B,11/28/2020
3330,1039,transfer,Arabic,77,A,11/20/2020
3331,1048,transfer,French,118,D,11/1/2020
3332,1011,skip,French,113,A,11/10/2020
3333,1033,decision,Persian,99,C,11/22/2020
3334,1022,skip,French,38,D,11/11/2020
3335,1019,transfer,English,32,D,11/1/2020
3336,1045,skip,Hindi,84,D,11/21/2020
3337,1050,skip,Italian,56,A,11/21/2020
3338,1002,transfer,French,105,D,11/30/2020
3339,1040,decision,Italian,73,A,11/15/2020
3340,1011,decision,Persian,21,D,11/10/2020
3341,1011,skip,French,59,C,11/5/2020
3342,1039,decision,English,16,D,11/5/2020
3343,1039,skip,Arabic,28,D,11/20/2020
3344,1014,skip,French,32,C,11/25/2020
3345,1018,skip,French,102,B,11/23/2020
3346,1009,skip,Hindi,10,B,11/1/2020
3347,1018,skip,Italian,95,A,11/18/2020
3348,1046,skip,Arabic,26,D,11/18/2020
3349,1037,transfer,Persian,97,B,11/21/2020
3350,1030,transfer,Persian,19,C,11/14/2020
3351,1047,transfer,French,76,D,11/12/2020
3352,1023,decision,Persian,13,A,11/5/2020
3353,1003,skip,Persian,95,B,11/18/2020
3354,1024,transfer,Hindi,16,D,11/24/2020
3355,1048,decision,Persian,24,C,11/30/2020
3356,1029,decision,Arabic,97,A,11/6/2020
3357,1044,decision,Hindi,26,D,11/29/2020
3358,1047,skip,English,35,B,11/17/2020
3359,1033,skip,English,42,C,11/17/2020
3360,1015,decision,Italian,98,C,11/25/2020
3361,1030,skip,Hindi,114,A,11/10/2020
3362,1010,transfer,Hindi,18,A,11/16/2020
3363,1042,decision,Arabic,97,A,11/14/2020
3364,1006,skip,Hindi,52,A,11/3/2020
3365,1033,decision,Hindi,75,C,11/23/2020
3366,1001,skip,Persian,75,B,11/25/2020
3367,1028,decision,Persian,62,A,11/25/2020
3368,1008,skip,Arabic,110,C,11/13/2020
3369,1010,skip,Hindi,110,B,11/4/2020
3370,1026,skip,English,35,D,11/7/2020
3371,1038,decision,English,39,B,11/19/2020
3372,1001,transfer,Persian,34,C,11/12/2020
3373,1041,skip,English,49,C,11/11/2020
3374,1003,transfer,Arabic,31,C,11/7/2020
3375,1001,skip,French,67,C,11/17/2020
3376,1042,transfer,Italian,28,C,11/17/2020
3377,1010,skip,Hindi,88,C,11/24/2020
3378,1017,skip,English,84,B,11/7/2020
3379,1039,transfer,French,120,D,11/15/2020
3380,1036,transfer,Hindi,33,B,11/11/2020
3381,1013,transfer,Persian,96,A,11/6/2020
3382,1022,decision,Arabic,23,B,11/30/2020
3383,1004,decision,Italian,59,B,11/25/2020
3384,1010,transfer,Arabic,69,B,11/15/2020
3385,1016,transfer,English,31,B,11/8/2020
3386,1018,skip,Hindi,64,A,11/23/2020
3387,1011,decision,English,92,B,11/14/2020
3388,1046,transfer,Hindi,115,B,11/2/2020
3389,1034,skip,Hindi,103,D,11/12/2020
3390,1048,skip,Arabic,13,C,11/14/2020
3391,1049,transfer,Persian,57,B,11/7/2020
3392,1044,decision,Italian,101,C,11/18/2020
3393,1004,transfer,Arabic,17,B,11/29/2020
3394,1019,decision,English,48,D,11/28/2020
3395,1018,skip,French,114,A,11/17/2020
3396,1035,transfer,French,26,A,11/12/2020
3397,1048,transfer,French,81,B,11/30/2020
3398,1003,skip,French,63,A,11/17/2020
3399,1010,decision,French,97,B,11/20/2020
3400,1017,decision,French,95,D,11/7/2020
3401,1033,skip,Hindi,109,A,11/25/2020
3402,1029,decision,French,97,D,11/5/2020
3403,1017,transfer,English,88,B,11/14/2020
3404,1003,decision,Persian,120,B,11/24/2020
3405,1010,transfer,Italian,94,C,11/28/2020
3406,1010,skip,Persian,23,B,11/20/2020
3407,1013,decision,Italian,86,A,11/30/2020
3408,1001,decision,Persian,23,B,11/29/2020
3409,1025,skip,Hindi,79,D,11/9/2020
3410,1017,decision,Arabic,104,C,11/30/2020
3411,1022,transfer,Arabic,27,D,11/9/2020
3412,1040,transfer,Persian,21,D,11/26/2020
3413,1030,decision,Arabic,61,D,11/19/2020
3414,1001,skip,English,24,B,11/25/2020
3415,1003,skip,Italian,83,A,11/13/2020
3416,1022,decision,Italian,67,A,11/24/2020
3417,1040,transfer,Persian,72,A,11/1/2020
3418,1018,transfer,Italian,26,C,11/14/2020
3419,1016,skip,English,38,D,11/10/2020
3420,1038,skip,Italian,66,A,11/8/2020
3421,1005,decision,English,73,D,11/21/2020
3422,1036,decision,Italian,76,D,11/28/2020
3423,1048,decision,English,58,B,11/23/2020
3424,1013,skip,French,27,C,11/28/2020
3425,1028,decision,French,110,A,11/1/2020
3426,1050,skip,French,50,A,11/27/2020
3427,1004,transfer,Persian,16,A,11/1/2020
3428,1033,decision,Persian,91,A,11/15/2020
3429,1045,decision,Arabic,59,C,11/1/2020
3430,1043,decision,Hindi,107,D,11/15/2020
3431,1026,transfer,French,110,C,11/6/2020
3432,1035,transfer,Persian,82,C,11/23/2020
3433,1032,transfer,Italian,13,B,11/20/2020
3434,1024,skip,English,47,D,11/14/2020
3435,1042,decision,Arabic,77,B,11/19/2020
3436,1036,decision,Persian,15,D,11/7/2020
3437,1011,transfer,Persian,59,B,11/25/2020
3438,1004,skip,Italian,93,B,11/10/2020
3439,1046,decision,Persian,80,D,11/23/2020
3440,1043,decision,English,77,A,11/27/2020
3441,1039,transfer,Persian,60,C,11/18/2020
3442,1021,skip,Italian,103,B,11/22/2020
3443,1037,transfer,French,114,C,11/11/2020
3444,1050,skip,Arabic,56,D,11/21/2020
3445,1032,decision,English,86,A,11/18/2020
3446,1047,skip,Italian,23,D,11/18/2020
3447,1018,transfer,English,120,B,11/9/2020
3448,1035,transfer,Hindi,62,D,11/9/2020
3449,1010,transfer,French,80,C,11/15/2020
3450,1029,transfer,Arabic,66,A,11/2/2020
3451,1007,skip,Persian,111,C,11/5/2020
3452,1040,skip,Persian,21,A,11/20/2020
3453,1036,skip,French,42,A,11/4/2020
3454,1028,transfer,Hindi,13,D,11/3/2020
3455,1044,decision,Persian,40,B,11/20/2020
3456,1048,skip,Persian,86,B,11/26/2020
3457,1027,decision,English,73,D,11/15/2020
3458,1048,decision,French,19,A,11/10/2020
3459,1008,transfer,English,77,D,11/8/2020
3460,1026,transfer,Hindi,94,B,11/17/2020
3461,1022,transfer,Persian,104,D,11/30/2020
3462,1031,transfer,English,104,B,11/7/2020
3463,1025,transfer,Italian,73,A,11/10/2020
3464,1016,decision,Arabic,24,D,11/10/2020
3465,1007,skip,Hindi,34,B,11/28/2020
3466,1031,decision,Italian,88,A,11/14/2020
3467,1033,decision,French,19,C,11/14/2020
3468,1019,transfer,French,19,A,11/8/2020
3469,1008,decision,French,62,A,11/15/2020
3470,1042,decision,Arabic,80,A,11/16/2020
3471,1026,decision,Italian,85,D,11/11/2020
3472,1025,decision,French,80,D,11/13/2020
3473,1029,decision,Persian,22,D,11/1/2020
3474,1020,skip,English,56,C,11/30/2020
3475,1047,transfer,English,48,D,11/29/2020
3476,1016,skip,English,103,C,11/16/2020
3477,1014,skip,English,33,A,11/7/2020
3478,1034,skip,Arabic,34,D,11/2/2020
3479,1002,decision,Hindi,70,B,11/17/2020
3480,1030,transfer,Hindi,93,A,11/13/2020
3481,1010,decision,Arabic,11,A,11/10/2020
3482,1046,transfer,English,10,D,11/10/2020
3483,1009,decision,Hindi,13,B,11/10/2020
3484,1009,decision,French,42,D,11/29/2020
3485,1023,skip,Arabic,113,B,11/29/2020
3486,1017,skip,Arabic,53,A,11/27/2020
3487,1034,skip,Persian,119,A,11/24/2020
3488,1011,transfer,English,60,C,11/21/2020
3489,1022,skip,Persian,51,A,11/4/2020
3490,1005,transfer,Persian,90,C,11/3/2020
3491,1007,skip,English,87,C,11/28/2020
3492,1044,decision,Italian,63,D,11/27/2020
3493,1030,skip,Hindi,53,B,11/13/2020
3494,1021,decision,English,81,A,11/14/2020
3495,1004,decision,Arabic,66,A,11/4/2020
3496,1007,transfer,Persian,51,D,11/7/2020
3497,1010,skip,Italian,14,C,11/18/2020
3498,1039,transfer,Italian,81,B,11/20/2020
3499,1014,skip,Hindi,12,C,11/22/2020
3500,1036,transfer,Persian,107,A,11/10/2020
3501,1050,skip,Italian,101,B,11/3/2020
3502,1027,transfer,English,51,A,11/23/2020
3503,1008,transfer,Italian,53,C,11/15/2020
3504,1037,skip,Arabic,38,D,11/14/2020
3505,1023,skip,French,63,C,11/13/2020
3506,1044,transfer,Hindi,119,A,11/12/2020
3507,1046,skip,Arabic,116,C,11/1/2020
3508,1024,skip,Arabic,44,B,11/25/2020
3509,1037,transfer,Italian,76,C,11/21/2020
3510,1022,decision,Arabic,78,B,11/5/2020
3511,1034,decision,Arabic,44,D,11/2/2020
3512,1013,decision,Arabic,34,A,11/2/2020
3513,1006,decision,English,31,A,11/1/2020
3514,1024,transfer,English,55,A,11/1/2020
3515,1028,decision,Hindi,65,C,11/4/2020
3516,1008,skip,French,51,B,11/25/2020
3517,1019,skip,Arabic,77,A,11/22/2020
3518,1019,decision,Italian,57,D,11/23/2020
3519,1026,decision,English,15,B,11/13/2020
3520,1042,decision,English,48,A,11/6/2020
3521,1043,transfer,Persian,27,A,11/14/2020
3522,1042,skip,French,38,B,11/14/2020
3523,1027,decision,Persian,40,D,11/5/2020
3524,1010,transfer,Hindi,119,D,11/24/2020
3525,1013,skip,Persian,37,D,11/3/2020
3526,1033,decision,French,110,A,11/11/2020
3527,1045,transfer,English,37,A,11/13/2020
3528,1025,transfer,Italian,33,C,11/28/2020
3529,1013,skip,English,59,B,11/21/2020
3530,1048,decision,Arabic,113,C,11/20/2020
3531,1037,transfer,Hindi,70,D,11/14/2020
3532,1010,skip,Italian,72,C,11/9/2020
3533,1042,transfer,Arabic,78,A,11/29/2020
3534,1003,skip,Italian,94,C,11/27/2020
3535,1039,decision,Persian,17,D,11/5/2020
3536,1010,skip,English,55,A,11/3/2020
3537,1012,skip,Hindi,82,D,11/10/2020
3538,1020,decision,English,80,C,11/28/2020
3539,1009,decision,Arabic,13,D,11/17/2020
3540,1018,skip,Hindi,18,C,11/8/2020
3541,1021,decision,French,104,C,11/25/2020
3542,1030,decision,Arabic,41,B,11/17/2020
3543,1033,decision,English,34,D,11/16/2020
3544,1006,skip,Italian,108,C,11/12/2020
3545,1024,transfer,Persian,20,C,11/1/2020
3546,1011,skip,Persian,100,C,11/6/2020
3547,1002,transfer,Italian,90,C,11/4/2020
3548,1004,transfer,French,84,A,11/2/2020
3549,1045,transfer,English,108,D,11/6/2020
3550,1048,transfer,Italian,74,D,11/2/2020
3551,1026,decision,Hindi,11,D,11/22/2020
3552,1002,skip,Persian,63,B,11/29/2020
3553,1040,skip,French,29,A,11/12/2020
3554,1013,decision,Italian,71,A,11/3/2020
3555,1007,decision,Arabic,78,A,11/6/2020
3556,1032,skip,English,48,C,11/29/2020
3557,1021,transfer,Arabic,57,B,11/5/2020
3558,1031,decision,Italian,71,C,11/18/2020
3559,1035,decision,Hindi,76,D,11/1/2020
3560,1039,skip,Hindi,85,B,11/28/2020
3561,1045,transfer,Italian,119,B,11/15/2020
3562,1022,transfer,English,112,D,11/23/2020
3563,1049,transfer,English,66,B,11/13/2020
3564,1050,transfer,Persian,82,D,11/17/2020
3565,1025,decision,Hindi,79,A,11/20/2020
3566,1023,decision,Italian,104,B,11/5/2020
3567,1006,decision,Arabic,55,D,11/23/2020
3568,1037,decision,Hindi,94,C,11/1/2020
3569,1026,decision,French,89,C,11/6/2020
3570,1020,skip,Hindi,51,D,11/15/2020
3571,1048,skip,Persian,16,A,11/26/2020
3572,1004,skip,Italian,23,D,11/12/2020
3573,1018,transfer,Persian,36,B,11/12/2020
3574,1024,transfer,Hindi,55,C,11/4/2020
3575,1027,skip,French,12,D,11/6/2020
3576,1013,skip,Hindi,90,C,11/5/2020
3577,1045,transfer,French,38,B,11/13/2020
3578,1044,skip,French,59,D,11/24/2020
3579,1046,decision,Arabic,60,A,11/2/2020
3580,1003,decision,English,66,B,11/21/2020
3581,1019,skip,Italian,13,D,11/9/2020
3582,1042,transfer,Arabic,68,D,11/25/2020
3583,1012,skip,English,48,A,11/13/2020
3584,1009,transfer,Italian,44,A,11/24/2020
3585,1031,skip,Italian,21,B,11/6/2020
3586,1025,transfer,Persian,57,A,11/5/2020
3587,1002,transfer,French,93,B,11/14/2020
3588,1050,transfer,English,75,D,11/15/2020
3589,1020,transfer,Arabic,55,D,11/19/2020
3590,1033,decision,Hindi,95,B,11/24/2020
3591,1008,transfer,Persian,98,A,11/22/2020
3592,1043,transfer,English,48,A,11/9/2020
3593,1014,transfer,French,50,C,11/14/2020
3594,1046,decision,Persian,30,D,11/19/2020
3595,1017,decision,Italian,108,B,11/4/2020
3596,1050,skip,English,87,B,11/24/2020
3597,1040,decision,Persian,27,C,11/11/2020
3598,1003,decision,Persian,89,B,11/12/2020
3599,1015,skip,Hindi,91,C,11/8/2020
3600,1010,skip,Arabic,113,A,11/10/2020
3601,1046,skip,Persian,74,B,11/9/2020
3602,1045,skip,Persian,71,C,11/2/2020
3603,1010,transfer,French,35,B,11/7/2020
3604,1019,decision,French,111,B,11/9/2020
3605,1046,skip,English,30,C,11/13/2020
3606,1043,decision,Arabic,68,B,11/23/2020
3607,1001,decision,Persian,111,D,11/29/2020
3608,1045,decision,Hindi,82,A,11/20/2020
3609,1021,skip,Hindi,60,D,11/22/2020
3610,1029,transfer,Hindi,98,B,11/22/2020
3611,1003,skip,Arabic,115,A,11/4/2020
3612,1035,decision,Persian,31,D,11/17/2020
3613,1002,decision,English,14,C,11/13/2020
3614,1029,skip,English,38,C,11/3/2020
3615,1022,transfer,Hindi,48,A,11/22/2020
3616,1026,transfer,French,53,A,11/11/2020
